,y/d,x/d,Cfr,Cfv
1512,0.99075,0.5,-0.040302586028800325,0.3552413386494199
1513,0.990875,0.5,-0.040288728187924346,0.3550481971615025
1514,0.991,0.5,-0.040274860503026734,0.3548552799379662
1515,0.99125,0.5,-0.04026098276703128,0.35466259645221226
1516,0.991375,0.5,-0.04024709484570739,0.3544701580031856
1517,0.9915,0.5,-0.04023319657426599,0.35427797963200686
1518,0.991625,0.5,-0.04021928778614911,0.35408607366470796
1519,0.991875,0.5,-0.04020536864471248,0.3538944476089985
1520,0.992,0.5,-0.04019143925996825,0.35370310732061916
1521,0.992125,0.5,-0.040177499608170714,0.35351205436406846
1522,0.99225,0.5,-0.04016354984736469,0.3533212898908147
1523,0.9925,0.5,-0.040149590209339635,0.3531308193649816
1524,0.992625,0.5,-0.04013562103291337,0.35294064468735614
1525,0.99275,0.5,-0.04012164291903431,0.352750763875438
1526,0.993,0.5,-0.04010765634298055,0.3525611766157211
1527,0.993125,0.5,-0.04009366145870312,0.3523718823865025
1528,0.99325,0.5,-0.04007965839955707,0.3521828818559486
1529,0.993375,0.5,-0.04006564715338726,0.3519941802103326
1530,0.993625,0.5,-0.04005162772824041,0.3518057790988431
1531,0.99375,0.5,-0.04003760047679711,0.3516176728008462
1532,0.993875,0.5,-0.04002356563707089,0.35142985584774994
1533,0.9940000000000001,0.5,-0.040009523292673474,0.35124232127506694
1534,0.99425,0.5,-0.03999547365645373,0.35105506271866027
1535,0.994375,0.5,-0.039981416906619854,0.35086808112325646
1536,0.9945,0.5,-0.039967353310670806,0.3506813773116245
1537,0.99475,0.5,-0.03995328339856093,0.3504949513858911
1538,0.994875,0.5,-0.03993920757624774,0.3503088067769541
1539,0.995,0.5,-0.039925126005621335,0.3501229466741615
1540,0.995125,0.5,-0.03991103889323676,0.3499373776801382
1541,0.995375,0.5,-0.03989694638619241,0.3497521127193463
1542,0.9955,0.5,-0.03988284866429642,0.3495671609411407
1543,0.995625,0.5,-0.03986874618133478,0.3493825241670096
1544,0.99575,0.5,-0.03985463936492944,0.3491982023880688
1545,0.996,0.5,-0.03984052858833616,0.3490141897560246
1546,0.996125,0.5,-0.039826414326881276,0.3488304817655218
1547,0.99625,0.5,-0.03981229702222851,0.3486470839107811
1548,0.9965,0.5,-0.03979817718742103,0.3484639982983595
1549,0.996625,0.5,-0.039784055503274546,0.34828122353449187
1550,0.99675,0.5,-0.039769932532843257,0.3480987611163843
1551,0.996875,0.5,-0.03975580863726911,0.34791660974710736
1552,0.997125,0.5,-0.039741684118749086,0.347734770661876
1553,0.99725,0.5,-0.03972755910822271,0.34755325224091693
1554,0.997375,0.5,-0.039713433724479455,0.3473720587451651
1555,0.9975,0.5,-0.039699308272209195,0.34719118793825576
1556,0.99775,0.5,-0.03968518291992268,0.3470106381385066
1557,0.997875,0.5,-0.039671057688315116,0.3468304048444535
1558,0.998,0.5,-0.03965693266142853,0.346650484928516
1559,0.99825,0.5,-0.03964280789736017,0.34647088360023776
1560,0.998375,0.5,-0.039628683497855116,0.34629160543345433
1561,0.9985,0.5,-0.03961455973733006,0.3461126542465858
1562,0.998625,0.5,-0.03960043675404534,0.34593403645332665
1563,0.998875,0.5,-0.03958631441850546,0.34575575626928917
1564,0.9990000000000001,0.5,-0.039572192608068206,0.3455778203458854
1565,0.999125,0.5,-0.0395580711357162,0.34540024044284906
1566,0.999375,0.5,-0.03954394982348562,0.34522302478498584
1567,0.9995,0.5,-0.039529828737656404,0.34504617647952096
1568,0.999625,0.5,-0.03951570792036863,0.34486969684341284
1569,0.99975,0.5,-0.039501587364706624,0.34469358177411236
1570,1.0,0.5,-0.039487467166746795,0.34451782754203447
1571,1.000125,0.5,-0.03947334740375099,0.3443424365776358
1572,1.00025,0.5,-0.03945922824824703,0.34416740776410026
1573,1.000375,0.5,-0.03944511006985371,0.34399273656185125
1574,1.000625,0.5,-0.039430993101849374,0.3438184204814453
1575,1.00075,0.5,-0.03941687732281678,0.3436444559014175
1576,1.000875,0.5,-0.03940276264313806,0.3434708410462919
1577,1.001125,0.5,-0.03938864877532271,0.3432975796573182
1578,1.00125,0.5,-0.03937453545665305,0.3431246720426632
1579,1.001375,0.5,-0.03936042272747706,0.34295211196230385
1580,1.0015,0.5,-0.03934631050309858,0.3427798938957333
1581,1.00175,0.5,-0.039332198566945274,0.34260801083013864
1582,1.001875,0.5,-0.03931808680772644,0.3424364563391438
1583,1.002,0.5,-0.0393039750614246,0.34226523069137554
1584,1.002125,0.5,-0.039289863258931745,0.34209433360911057
1585,1.002375,0.5,-0.0392757515874165,0.3419237635633416
1586,1.0025,0.5,-0.03926164011320134,0.3417535221417452
1587,1.002625,0.5,-0.03924752867465792,0.3415836110653611
1588,1.002875,0.5,-0.03923341716265403,0.34141403468907133
1589,1.003,0.5,-0.03921930542072332,0.34124480269756
1590,1.003125,0.5,-0.03920519331443494,0.34107592217884686
1591,1.00325,0.5,-0.03919108094880479,0.3409073947717137
1592,1.0035,0.5,-0.03917696839349895,0.3407392214088602
1593,1.003625,0.5,-0.0391628556461893,0.3405713993832814
1594,1.00375,0.5,-0.03914874281717779,0.34040392713975853
1595,1.003875,0.5,-0.03913463003514283,0.340236810712783
1596,1.004125,0.5,-0.039120517495562876,0.34007005406839425
1597,1.00425,0.5,-0.03910640555644319,0.3399036588611347
1598,1.004375,0.5,-0.03909229445874432,0.33973762874472124
1599,1.004625,0.5,-0.03907818419942252,0.3395719649602264
1600,1.00475,0.5,-0.03906407471588712,0.33940667025213395
1601,1.004875,0.5,-0.039049965785103065,0.33924175195994366
1602,1.005,0.5,-0.039035857148583056,0.3390772144553302
1603,1.00525,0.5,-0.03902174872655069,0.3389130579620147
1604,1.005375,0.5,-0.039007640283658274,0.3387492825914279
1605,1.0055,0.5,-0.03899353139746773,0.3385858858662841
1606,1.005625,0.5,-0.0389794217514366,0.3384228667250577
1607,1.005875,0.5,-0.03896531108882938,0.3382602304862149
1608,1.006,0.5,-0.03895119922961159,0.3380979824104284
1609,1.006125,0.5,-0.03893708623188202,0.33793612818597973
1610,1.006375,0.5,-0.03892297202985422,0.33777467486824997
1611,1.0065,0.5,-0.03890885622565552,0.33761362648606685
1612,1.006625,0.5,-0.03889473848465201,0.33745298905054133
1613,1.00675,0.5,-0.038880618471412734,0.3372927722252374
1614,1.0070000000000001,0.5,-0.03886649583319057,0.33713298293903254
1615,1.007125,0.5,-0.03885237046324691,0.33697362533004716
1616,1.00725,0.5,-0.038838242209865606,0.33681470189433393
1617,1.007375,0.5,-0.038824110797009856,0.3366562104710434
1618,1.007625,0.5,-0.03880997610170575,0.33649814965114044
1619,1.00775,0.5,-0.03879583809082373,0.3363405227096489
1620,1.007875,0.5,-0.03878169681366707,0.3361833304508631
1621,1.008125,0.5,-0.03876755252963948,0.3360265718249958
1622,1.00825,0.5,-0.03875340540036943,0.335870246491105
1623,1.008375,0.5,-0.038739255309387655,0.33571435162298824
1624,1.0085,0.5,-0.03872510212789938,0.3355588852552468
1625,1.00875,0.5,-0.038710945621425484,0.33540384849653254
1626,1.008875,0.5,-0.0386967855667753,0.33524923950041785
1627,1.0090000000000001,0.5,-0.0386826220236929,0.3350950524021393
1628,1.009125,0.5,-0.03866845496000171,0.3349412808406453
1629,1.009375,0.5,-0.03865428421109452,0.33478791610967246
1630,1.0095,0.5,-0.03864010972450784,0.33463495047203257
1631,1.009625,0.5,-0.03862593143099465,0.33448238150453985
1632,1.009875,0.5,-0.038611749336232376,0.33433020677070013
1633,1.01,0.5,-0.0385975636660423,0.3341784242703648
1634,1.010125,0.5,-0.038583374548204985,0.33402703362110275
1635,1.01025,0.5,-0.038569181906943605,0.33387603261995896
1636,1.0105,0.5,-0.03855498570838453,0.3337254214868519
1637,1.010625,0.5,-0.03854078587653921,0.3335752045521579
1638,1.01075,0.5,-0.03852658236948809,0.3334253833403136
1639,1.010875,0.5,-0.03851237538501903,0.33327595534492765
1640,1.011125,0.5,-0.03849816510899506,0.33312691645401676
1641,1.01125,0.5,-0.038483951692091393,0.33297825789318763
1642,1.011375,0.5,-0.03846973537932192,0.3328299721053131
1643,1.011625,0.5,-0.038455516393578776,0.33268205817083485
1644,1.01175,0.5,-0.03844129502942913,0.3325345128810143
1645,1.011875,0.5,-0.038427071734912575,0.33238733115294666
1646,1.012,0.5,-0.0384128468451458,0.3322405094940258
1647,1.01225,0.5,-0.03839862049601902,0.33209404187192465
1648,1.012375,0.5,-0.03838439275700815,0.3319479239389418
1649,1.0125,0.5,-0.03837016352358474,0.3318021559003599
1650,1.01275,0.5,-0.03835593267337226,0.3316567351549371
1651,1.012875,0.5,-0.038341700259328634,0.3315116552342745
1652,1.013,0.5,-0.03832746619008451,0.3313669098717391
1653,1.013125,0.5,-0.038313230216627005,0.3312224906776553
1654,1.013375,0.5,-0.03829899215631365,0.3310783902441275
1655,1.0135,0.5,-0.03828475181524794,0.33093460647805417
1656,1.013625,0.5,-0.03827050904609704,0.33079113684996503
1657,1.01375,0.5,-0.0382562638823876,0.33064797850452443
1658,1.014,0.5,-0.03824201621497713,0.3305051301574792
1659,1.014125,0.5,-0.03822776563999226,0.33036258893449394
1660,1.01425,0.5,-0.03821351176307661,0.33022035356329377
1661,1.0145,0.5,-0.038199254128780426,0.33007842603059484
1662,1.014625,0.5,-0.03818499230166626,0.3299368058764445
1663,1.01475,0.5,-0.03817072613149709,0.3297954891823641
1664,1.014875,0.5,-0.03815645545832198,0.32965447066774367
1665,1.015125,0.5,-0.03814218008722495,0.32951374125362953
1666,1.01525,0.5,-0.03812789995208092,0.32937329200299026
1667,1.015375,0.5,-0.038113614976352315,0.3292331179637366
1668,1.0155,0.5,-0.03809932521266329,0.3290932116353744
1669,1.01575,0.5,-0.038085030957984205,0.32895356306068146
1670,1.015875,0.5,-0.03807073235964942,0.3288141636780342
1671,1.016,0.5,-0.038056429275398686,0.3286750043226654
1672,1.01625,0.5,-0.03804212149041334,0.3285360771077532
1673,1.016375,0.5,-0.038027808561848515,0.3283973779741468
1674,1.0165,0.5,-0.03801349009502713,0.3282589004762416
1675,1.016625,0.5,-0.03799916608014992,0.3281206334377008
1676,1.016875,0.5,-0.0379848363728388,0.3279825662362182
1677,1.0170000000000001,0.5,-0.03797050068865739,0.32784468733054234
1678,1.017125,0.5,-0.03795615886482724,0.32770698560056233
1679,1.01725,0.5,-0.03794181064945025,0.3275694547281662
1680,1.0175,0.5,-0.03792745589938484,0.32743208809358115
1681,1.017625,0.5,-0.03791309476530999,0.32729487822720077
1682,1.01775,0.5,-0.03789872724716294,0.32715782003059646
1683,1.018,0.5,-0.03788435308905815,0.3270209087324221
1684,1.018125,0.5,-0.037869972076211275,0.32688414158962126
1685,1.01825,0.5,-0.03785558390730391,0.32674751984868156
1686,1.018375,0.5,-0.037841188331572,0.32661104298351523
1687,1.018625,0.5,-0.03782678541793688,0.32647470651520816
1688,1.01875,0.5,-0.03781237521102286,0.326338505573321
1689,1.018875,0.5,-0.03779795771341585,0.32620243278285704
1690,1.0190000000000001,0.5,-0.03778353304772132,0.3260664817531601
1691,1.01925,0.5,-0.03776910129419289,0.3259306518677347
1692,1.019375,0.5,-0.03775466263095206,0.32579494115477814
1693,1.0195,0.5,-0.03774021744244847,0.32565934608922786
1694,1.01975,0.5,-0.037725765980984365,0.3255238647923312
1695,1.019875,0.5,-0.03771130827368443,0.3253884937638796
1696,1.02,0.5,-0.037696844284528505,0.3252532307851903
1697,1.020125,0.5,-0.03768237377901925,0.3251180772112862
1698,1.020375,0.5,-0.037667896526265156,0.32498303239369125
1699,1.0205,0.5,-0.037653412537395216,0.32484809282859073
1700,1.020625,0.5,-0.03763892167638161,0.3247132551173427
1701,1.02075,0.5,-0.03762442365058156,0.3245785141353643
1702,1.021,0.5,-0.037609918273851455,0.32444386611494924
1703,1.021125,0.5,-0.03759540536551755,0.3243093123841793
1704,1.02125,0.5,-0.0375808848346953,0.3241748545572633
1705,1.0215,0.5,-0.03756635684239226,0.3240404949550875
1706,1.021625,0.5,-0.03755182142013048,0.3239062372034469
1707,1.02175,0.5,-0.03753727830323015,0.3237720828717815
1708,1.021875,0.5,-0.03752272728312529,0.3236380353887836
1709,1.022125,0.5,-0.03750816812389585,0.3235041012920387
1710,1.02225,0.5,-0.03749360059075982,0.32337028488191877
1711,1.022375,0.5,-0.037479024703643456,0.3232365878726761
1712,1.0225,0.5,-0.037464440440294115,0.32310301048942325
1713,1.02275,0.5,-0.03744984767636964,0.3229695489207351
1714,1.022875,0.5,-0.03743524642610851,0.32283619986655715
1715,1.023,0.5,-0.03742063675779872,0.3227029640400761
1716,1.02325,0.5,-0.037406018820720546,0.32256983976483317
1717,1.023375,0.5,-0.03739139296362948,0.3224368233675258
1718,1.0235,0.5,-0.03737675943961311,0.3223039121009079
1719,1.023625,0.5,-0.03736211825880371,0.3221711017111806
1720,1.023875,0.5,-0.03734746941621768,0.32203838891843894
1721,1.024,0.5,-0.03733281279678521,0.3219057736311955
1722,1.024125,0.5,-0.037318148299602324,0.3217732530454423
1723,1.02425,0.5,-0.03730347608230978,0.3216408199371977
1724,1.0245,0.5,-0.03728879621487401,0.32150846690722795
1725,1.024625,0.5,-0.0372741086492583,0.3213761847678042
1726,1.02475,0.5,-0.037259413441422126,0.32124396541252137
1727,1.025,0.5,-0.03724471063405084,0.3211118065240356
1728,1.025125,0.5,-0.03723000034424509,0.32097970608998605
1729,1.02525,0.5,-0.037215282897593065,0.3208476626295544
1730,1.025375,0.5,-0.03720055853210604,0.3207156768870311
1731,1.025625,0.5,-0.03718582729937166,0.3205837484849428
1732,1.02575,0.5,-0.03717108929686802,0.3204518799991806
1733,1.025875,0.5,-0.037156344591501904,0.32032007886430436
1734,1.026,0.5,-0.03714159327133801,0.32018834975296706
1735,1.02625,0.5,-0.03712683562573514,0.32005669276284016
1736,1.026375,0.5,-0.03711207192233427,0.31992510655491296
1737,1.0265,0.5,-0.037097302376693654,0.31979358507359923
1738,1.02675,0.5,-0.03708252729126376,0.31966212383081877
1739,1.026875,0.5,-0.03706774696916011,0.3195307261754165
1740,1.0270000000000001,0.5,-0.037052961765705675,0.31939939318371907
1741,1.027125,0.5,-0.03703817216367327,0.3192681239618137
1742,1.027375,0.5,-0.03702337855465822,0.3191369192272381
1743,1.0275,0.5,-0.037008581152659016,0.3190057762753224
1744,1.027625,0.5,-0.03699378012443707,0.3188746939188608
1745,1.027875,0.5,-0.0369789755076638,0.3187436755205689
1746,1.028,0.5,-0.036964167315515585,0.3186127209815476
1747,1.028125,0.5,-0.03694935569599755,0.3184818259733034
1748,1.02825,0.5,-0.03693454067796918,0.3183509856223253
1749,1.0285,0.5,-0.03691972215172678,0.3182201917412964
1750,1.028625,0.5,-0.03690490006507641,0.31808943756749003
1751,1.02875,0.5,-0.03689007437122957,0.31795872288500726
1752,1.028875,0.5,-0.036875245058607085,0.3178280471781894
1753,1.029125,0.5,-0.036860412262314436,0.3176974103668378
1754,1.02925,0.5,-0.03684557600401867,0.3175668134237339
1755,1.029375,0.5,-0.036830736058000184,0.3174362535270491
1756,1.029625,0.5,-0.03681589221009498,0.3173057297369032
1757,1.02975,0.5,-0.03680104420452171,0.3171752446872892
1758,1.029875,0.5,-0.03678619178345397,0.31704479826104404
1759,1.03,0.5,-0.0367713348937474,0.3169143881062182
1760,1.03025,0.5,-0.03675647345753763,0.3167840103305758
1761,1.030375,0.5,-0.03674160733964085,0.3166536564628291
1762,1.0305,0.5,-0.03672673649939746,0.316523319092215
1763,1.030625,0.5,-0.036711860897742574,0.31639299550379874
1764,1.030875,0.5,-0.03669698057388658,0.31626268097163873
1765,1.031,0.5,-0.03668209573735197,0.31613236962365054
1766,1.031125,0.5,-0.036667206477646104,0.31600205602498105
1767,1.031375,0.5,-0.03665231264526555,0.3158717316688403
1768,1.0315,0.5,-0.03663741403111286,0.31574138882379615
1769,1.031625,0.5,-0.03662251025739973,0.3156110223385718
1770,1.03175,0.5,-0.03660760095929015,0.3154806245325992
1771,1.032,0.5,-0.03659268603391084,0.31535018510663304
1772,1.032125,0.5,-0.036577765263690644,0.3152196931993461
1773,1.03225,0.5,-0.036562838303867536,0.31508913559893864
1774,1.032375,0.5,-0.0365479049177445,0.3149585006034787
1775,1.032625,0.5,-0.0365329648543703,0.31482778162676844
1776,1.03275,0.5,-0.03651801795986983,0.31469697266234425
1777,1.032875,0.5,-0.036503064329888375,0.3145660692141572
1778,1.033125,0.5,-0.036488103964698274,0.3144350683289256
1779,1.03325,0.5,-0.03647313665141924,0.3143039651088615
1780,1.033375,0.5,-0.036458162249844564,0.3141727574970773
1781,1.0335,0.5,-0.03644318060938774,0.3140414475825821
1782,1.03375,0.5,-0.036428191592772184,0.3139100355608685
1783,1.033875,0.5,-0.036413195270276255,0.3137785193734697
1784,1.034,0.5,-0.03639819167948219,0.31364689610168184
1785,1.034125,0.5,-0.0363831807731607,0.3135151591270263
1786,1.034375,0.5,-0.03636816262898272,0.31338330403824555
1787,1.0345,0.5,-0.036353137397097945,0.31325133325534016
1788,1.034625,0.5,-0.03633810528898679,0.31311924821456
1789,1.034875,0.5,-0.03632306666980066,0.31298705009441347
1790,1.035,0.5,-0.03630802180368271,0.31285474059388985
1791,1.035125,0.5,-0.036292970696892655,0.3127223167515428
1792,1.03525,0.5,-0.036277913307576085,0.31258977624633894
1793,1.0355,0.5,-0.03626284946271461,0.3124571189818685
1794,1.035625,0.5,-0.036247778939081446,0.31232434193910097
1795,1.03575,0.5,-0.0362327016736702,0.3121914404649416
1796,1.035875,0.5,-0.03621761744732292,0.3120584081045356
1797,1.036125,0.5,-0.03620252583700617,0.3119252341191195
1798,1.03625,0.5,-0.036187426544933995,0.31179191025311415
1799,1.036375,0.5,-0.03617231938621791,0.31165843460567205
1800,1.036625,0.5,-0.036157204262652155,0.31152480617864564
1801,1.03675,0.5,-0.03614208133291726,0.31139102711069105
1802,1.036875,0.5,-0.036126950643363694,0.3112570994021646
1803,1.037,0.5,-0.036111811881250094,0.3111230186839626
1804,1.03725,0.5,-0.03609666482044323,0.31098878311586947
1805,1.037375,0.5,-0.036081509266771075,0.3108543941344593
1806,1.0375,0.5,-0.03606634498365315,0.3107198507253194
1807,1.037625,0.5,-0.036051171955939265,0.3105851524302529
1808,1.037875,0.5,-0.036035990102923916,0.3104502970003403
1809,1.038,0.5,-0.03602079916870078,0.3103152768779534
1810,1.038125,0.5,-0.03600559905731053,0.3101800870745096
1811,1.038375,0.5,-0.03599038980760528,0.3100447278407672
1812,1.0385,0.5,-0.03597517151142865,0.3099091984283678
1813,1.038625,0.5,-0.035959944447844346,0.3097734991110355
1814,1.03875,0.5,-0.03594470880563522,0.3096376297451018
1815,1.0390000000000001,0.5,-0.03592946447333273,0.30950158487253543
1816,1.039125,0.5,-0.03591421133642007,0.3093653597481848
1817,1.03925,0.5,-0.03589894920879264,0.30922895113278515
1818,1.039375,0.5,-0.03588367787957301,0.30909235354332953
1819,1.039625,0.5,-0.03586839736538202,0.3089555616001789
1820,1.03975,0.5,-0.035853107583830375,0.3088185685515969
1821,1.039875,0.5,-0.03583780829315985,0.30868136421104103
1822,1.040125,0.5,-0.03582249937821255,0.30854394069473173
1823,1.04025,0.5,-0.03580718078145075,0.30840629457162333
1824,1.040375,0.5,-0.035791852525221345,0.3082684234340578
1825,1.0405,0.5,-0.035776514862853506,0.30813032801431894
1826,1.04075,0.5,-0.03576116797512248,0.3079920093923715
1827,1.040875,0.5,-0.035745811817698425,0.3078534648202642
1828,1.041,0.5,-0.03573044642736722,0.30771469424875153
1829,1.04125,0.5,-0.035715071861567645,0.3075757007558919
1830,1.041375,0.5,-0.03569968816998476,0.3074364856308822
1831,1.0415,0.5,-0.035684295577780474,0.30729704981818823
1832,1.041625,0.5,-0.035668894272474834,0.30715739294772165
1833,1.041875,0.5,-0.03565348433407981,0.3070175104836758
1834,1.042,0.5,-0.035638065956229086,0.30687740022530796
1835,1.042125,0.5,-0.03562263941620558,0.3067370654703827
1836,1.04225,0.5,-0.035607205026685206,0.3065965086396694
1837,1.0425,0.5,-0.03559176322316573,0.306455732611323
1838,1.042625,0.5,-0.035576314364255596,0.3063147403246021
1839,1.04275,0.5,-0.03556085858775149,0.30617353018986093
1840,1.043,0.5,-0.03554539600384089,0.3060321013031915
1841,1.043125,0.5,-0.0355299266386334,0.3058904545137726
1842,1.04325,0.5,-0.03551445046471217,0.30574858819516465
1843,1.043375,0.5,-0.03549896756555633,0.3056064997926646
1844,1.043625,0.5,-0.03548347790188592,0.3054641851926678
1845,1.04375,0.5,-0.03546798126343648,0.30532163658600886
1846,1.043875,0.5,-0.0354524775226017,0.30517884799348616
1847,1.044,0.5,-0.03543696662740882,0.3050358179794731
1848,1.04425,0.5,-0.03542144856819032,0.30489254549019995
1849,1.044375,0.5,-0.0354059235028165,0.30474903167974265
1850,1.0445,0.5,-0.035390391490471414,0.30460527732916576
1851,1.04475,0.5,-0.03537485230667155,0.30446127816029733
1852,1.044875,0.5,-0.03535930576798172,0.30431703152505335
1853,1.045,0.5,-0.03534375169261335,0.30417253690641827
1854,1.045125,0.5,-0.03532818988114006,0.304027792162678
1855,1.045375,0.5,-0.03531262033651152,0.3038827961685607
1856,1.0455,0.5,-0.035297043032623016,0.30373754672377223
1857,1.045625,0.5,-0.03528145785151176,0.30359203817159164
1858,1.04575,0.5,-0.03526586479629153,0.3034462668616921
1859,1.046,0.5,-0.035250263930408636,0.3033002325559
1860,1.046125,0.5,-0.03523465539220827,0.30315393478456637
1861,1.04625,0.5,-0.035219039499188164,0.303007374443941
1862,1.0465,0.5,-0.03520341646574762,0.3028605517965588
1863,1.046625,0.5,-0.03518778624825081,0.3027134629152347
1864,1.04675,0.5,-0.035172148767126564,0.30256610415677154
1865,1.046875,0.5,-0.03515650381313624,0.3024184722357114
1866,1.047125,0.5,-0.03514085118399237,0.3022705626986764
1867,1.04725,0.5,-0.03512519093877987,0.30212237245927065
1868,1.047375,0.5,-0.03510952303362464,0.3019738972920535
1869,1.0475,0.5,-0.035093847292242866,0.3018251305228183
1870,1.04775,0.5,-0.03507816364559045,0.3016760672752663
1871,1.047875,0.5,-0.035062472013368505,0.301526705046934
1872,1.048,0.5,-0.03504677239709291,0.30137704229479967
1873,1.04825,0.5,-0.03503106502676512,0.3012270802688817
1874,1.048375,0.5,-0.0350153500353728,0.30107682001517916
1875,1.0485,0.5,-0.03499962734432522,0.3009262596296242
1876,1.048625,0.5,-0.03498389692961168,0.30077539895274585
1877,1.048875,0.5,-0.03496815874099534,0.3006242394159334
1878,1.0490000000000002,0.5,-0.03495241274603863,0.3004727818116376
1879,1.049125,0.5,-0.03493665912768389,0.30032102809811567
1880,1.04925,0.5,-0.03492089804213547,0.3001689796642726
1881,1.0495,0.5,-0.034905129579178296,0.30001663571714265
1882,1.049625,0.5,-0.03488935393337044,0.2998639973870978
1883,1.04975,0.5,-0.03487357132312991,0.2997110688466427
1884,1.05,0.5,-0.03485778202666609,0.2995578544219451
1885,1.050125,0.5,-0.03484198646838161,0.2994043597286959
1886,1.05025,0.5,-0.034826184985538904,0.29925058997701176
1887,1.050375,0.5,-0.03481037772280225,0.2990965469982805
1888,1.050625,0.5,-0.0347945647905014,0.29894223279835974
1889,1.05075,0.5,-0.034778746182700944,0.29878764952432957
1890,1.050875,0.5,-0.034762921875712394,0.29863279815475674
1891,1.051,0.5,-0.034747092004483636,0.2984776804935394
1892,1.05125,0.5,-0.03473125659265689,0.29832229692762063
1893,1.051375,0.5,-0.034715415526711625,0.2981666452164993
1894,1.0515,0.5,-0.03469956878422996,0.29801072492216407
1895,1.05175,0.5,-0.034683716389347814,0.29785453849291
1896,1.051875,0.5,-0.03466785843291582,0.297698089337098
1897,1.052,0.5,-0.03465199519896396,0.2975413836801103
1898,1.052125,0.5,-0.03463612688311894,0.2973844271498085
1899,1.052375,0.5,-0.03462025343802822,0.29722722124011713
1900,1.0525,0.5,-0.03460437487176849,0.29706976896713944
1901,1.052625,0.5,-0.03458849119571334,0.29691207474505327
1902,1.05275,0.5,-0.03457260240633263,0.2967541419617214
1903,1.053,0.5,-0.03455670867744556,0.2965959754930801
1904,1.053125,0.5,-0.03454081014292373,0.2964375792303666
1905,1.05325,0.5,-0.03452490683296076,0.29627895420781786
1906,1.0535,0.5,-0.034508998888548616,0.29612010328465815
1907,1.053625,0.5,-0.034493086520921395,0.29596103195949364
1908,1.05375,0.5,-0.03447716998961377,0.29580174562396583
1909,1.053875,0.5,-0.034461249695981036,0.29564225100495956
1910,1.054125,0.5,-0.03444532597441905,0.29548255432933856
1911,1.05425,0.5,-0.03442939896163075,0.29532265853053774
1912,1.054375,0.5,-0.03441346878928941,0.29516256691240444
1913,1.0545,0.5,-0.03439753552499581,0.2950022831468809
1914,1.05475,0.5,-0.034381599231681235,0.2948418099587155
1915,1.054875,0.5,-0.034365660147325255,0.29468115108815046
1916,1.055,0.5,-0.03434971844235107,0.2945203093700749
1917,1.05525,0.5,-0.03433377418589603,0.29435928565975567
1918,1.055375,0.5,-0.03431782753044279,0.2941980823801955
1919,1.0555,0.5,-0.034301878645381506,0.2940367041735263
1920,1.055625,0.5,-0.034285927754938966,0.29387515654506896
1921,1.055875,0.5,-0.03426997524117655,0.2937134473575821
1922,1.056,0.5,-0.03425402142808673,0.293551584447351
1923,1.056125,0.5,-0.03423806649005294,0.2933895732467613
1924,1.056375,0.5,-0.034222110646774065,0.29322742078886005
1925,1.0565,0.5,-0.034206154114192804,0.2930651356618859
1926,1.056625,0.5,-0.03419019711091855,0.2929027256795155
1927,1.05675,0.5,-0.03417423998854228,0.29274019913816673
1928,1.057,0.5,-0.03415828307515832,0.2925775636441489
1929,1.057125,0.5,-0.0341423266383419,0.2924148245695711
1930,1.05725,0.5,-0.034126371016037424,0.29225198880497777
1931,1.057375,0.5,-0.03411041657594394,0.2920890661345406
1932,1.057625,0.5,-0.03409446371423487,0.2919260660973819
1933,1.05775,0.5,-0.034078512913996196,0.2917629988908538
1934,1.057875,0.5,-0.03406256459928778,0.2915998742893847
1935,1.058125,0.5,-0.0340466190539298,0.2914366988438543
1936,1.05825,0.5,-0.03403067653650827,0.29127347908938467
1937,1.058375,0.5,-0.03401473723299982,0.29111022174186074
1938,1.0585,0.5,-0.03399880130078782,0.2909469319605427
1939,1.05875,0.5,-0.033982868980803445,0.290783614835921
1940,1.058875,0.5,-0.03396694043013303,0.2906202738868763
1941,1.0590000000000002,0.5,-0.0339510156978105,0.290456909836146
1942,1.059125,0.5,-0.033935094879521836,0.2902935245256483
1943,1.059375,0.5,-0.03391917809704608,0.2901301221981132
1944,1.0595,0.5,-0.03390326549637251,0.2899667073368054
1945,1.059625,0.5,-0.033887357328682914,0.28980328618049994
1946,1.059875,0.5,-0.03387145377119157,0.289639864005633
1947,1.06,0.5,-0.033855554818536276,0.28947644183891885
1948,1.060125,0.5,-0.03383966048130411,0.28931302144613785
1949,1.06025,0.5,-0.03382377075445825,0.2891496053423815
1950,1.0605,0.5,-0.03380788562158156,0.28898619503283207
1951,1.060625,0.5,-0.033792005197995925,0.2888227936107124
1952,1.06075,0.5,-0.03377612957561874,0.2886594033467785
1953,1.060875,0.5,-0.033760258789288344,0.28849602425591314
1954,1.061125,0.5,-0.03374439294205546,0.2883326577973431
1955,1.06125,0.5,-0.03372853215524854,0.28816930703841037
1956,1.061375,0.5,-0.03371267659492218,0.28800597526322863
1957,1.061625,0.5,-0.03369682653780318,0.28784266734759106
1958,1.06175,0.5,-0.033680982182186424,0.2876793868302175
1959,1.061875,0.5,-0.03366514355545672,0.28751613326869957
1960,1.062,0.5,-0.033649310649158756,0.2873529056989871
1961,1.06225,0.5,-0.033633483352764115,0.28718970194095
1962,1.062375,0.5,-0.03361766155508379,0.2870265190542445
